"symbol","entrez","mapped"
"ZXDA","7789",TRUE
"RPS6KL1","83694",TRUE
"QRICH1","54870",TRUE
"CSF2RA","1438",TRUE
"FKBP1C","642489",TRUE
"DDX42","11325",TRUE
"RPL23A","6147",TRUE
"SLC29A3","55315",TRUE
"STYX","6815",TRUE
"UBL5","59286",TRUE
"HELZ","9931",TRUE
"TMEM116","89894",TRUE
"UCKL1","54963",TRUE
"CARD11","84433",TRUE
"ZNF485","220992",TRUE
"PEG3","5178",TRUE
"SDAD1","55153",TRUE
"ZKSCAN8","7745",TRUE
"PHETA1","144717",TRUE
"TMEM239","100288797",TRUE
"HYLS1","219844",TRUE
"MYL4","4635",TRUE
"ZNF442","79973",TRUE
"ZNF813","126017",TRUE
"HOXC4","3221",TRUE
"DCAF12L2","340578",TRUE
"PIM3","415116",TRUE
"GET3","439",TRUE
"ASPH","444",TRUE
"SPRED2","200734",TRUE
"WWP2","11060",TRUE
"GFPT1","2673",TRUE
"UVRAG","7405",TRUE
"ZNF26","7574",TRUE
"ITSN2","50618",TRUE
"NTRK1","4914",TRUE
"OGA","10724",TRUE
"MT1F","4494",TRUE
"TCAF1","9747",TRUE
"ZNF69","7620",TRUE
"TXNRD1","7296",TRUE
"NRARP","441478",TRUE
"ZNF583","147949",TRUE
"KRTAP4-1","85285",TRUE
"ZNF568","374900",TRUE
"ZXDB","158586",TRUE
"ZNF480","147657",TRUE
"ZNF587","84914",TRUE
"TPM2","7169",TRUE
"SH3BGRL2","83699",TRUE
"ZNF808","388558",TRUE
"ANKRD35","148741",TRUE
"B3GNT6","192134",TRUE
"YTHDF2","51441",TRUE
"TMA16","55319",TRUE
"HLA-DRB5","3127",TRUE
"ATL1","51062",TRUE
"CNGA1","1259",TRUE
"MAFK","7975",TRUE
"ARMH1","339541",TRUE
"ZNF43","7594",TRUE
"GPN1","11321",TRUE
"C2CD4A","145741",TRUE
"ZNF28","7576",TRUE
"ITGBL1","9358",TRUE
"ZNF511","118472",TRUE
"ZNF627","199692",TRUE
"KCNRG","283518",TRUE
"WDHD1","11169",TRUE
"ZNF789","285989",TRUE
"CTNND1","1500",TRUE
"DDX39B","7919",TRUE
"SLC34A3","142680",TRUE
"SPANXC","64663",TRUE
"ARC","23237",TRUE
"NUDT16","131870",TRUE
"TLK1","9874",TRUE
"LRBA","987",TRUE
"MMP17","4326",TRUE
"BAZ1A","11177",TRUE
"AKR1C4","1109",TRUE
"COPS8","10920",TRUE
"CCDC69","26112",TRUE
"MDM4","4194",TRUE
"RYR2","6262",TRUE
"KLHL9","55958",TRUE
"FAM3D","131177",TRUE
"NCOA6","23054",TRUE
"STK39","27347",TRUE
"TAT","6898",TRUE
"C6orf89","221477",TRUE
"CALM1","801",TRUE
"TAFA2","338811",TRUE
"SKIC3","9652",TRUE
"TUSC1","286319",TRUE
"MAGEA1","4100",TRUE
"PAPSS2","9060",TRUE
"SLC9A6","10479",TRUE
"FAN1","22909",TRUE
"ABCA4","24",TRUE
"MT-ND6","4541",TRUE
"IPO9","55705",TRUE
"CEP290","80184",TRUE
"MT-CO2","4513",TRUE
"GLMP","112770",TRUE
"TOGARAM1","23116",TRUE
"DLL1","28514",TRUE
"ANKRD13B","124930",TRUE
"ECI2","10455",TRUE
"UNC13B","10497",TRUE
"SAXO5","374877",TRUE
"MT-CYB","4519",TRUE
"LDB1","8861",TRUE
"PPP1R14C","81706",TRUE
"CTR9","9646",TRUE
"SMOC1","64093",TRUE
"F5","2153",TRUE
"MSRB1","51734",TRUE
"ZNF652","22834",TRUE
"SMURF1","57154",TRUE
"SLC5A3","6526",TRUE
"GPATCH3","63906",TRUE
"CDC42BPB","9578",TRUE
"PLXNB3","5365",TRUE
"OXCT2","64064",TRUE
"RPL10A","4736",TRUE
"COLGALT2","23127",TRUE
"EPS8L3","79574",TRUE
"EGFL6","25975",TRUE
"MT-ND2","4536",TRUE
"SYCP1","6847",TRUE
"APCDD1L","164284",TRUE
"RCSD1","92241",TRUE
"RASSF9","9182",TRUE
"FAM169A","26049",TRUE
"ZNF830","91603",TRUE
"MT-ND5","4540",TRUE
"MUC2","4583",TRUE
"CNOT7","29883",TRUE
"TMEM184B","25829",TRUE
"MTOR","2475",TRUE
"SCAMP5","192683",TRUE
"ZNF521","25925",TRUE
"ALPK2","115701",TRUE
"BRINP2","57795",TRUE
"LRIG2","9860",TRUE
"MT-CO1","4512",TRUE
"PNP","4860",TRUE
"PAX9","5083",TRUE
"GK","2710",TRUE
"FOXJ3","22887",TRUE
"ZNF358","140467",TRUE
"SFT2D1","113402",TRUE
"CD247","919",TRUE
"CHAMP1","283489",TRUE
"INPP5F","22876",TRUE
"ARHGAP11A","9824",TRUE
"HMGN2","3151",TRUE
"SELENOM","140606",TRUE
"UBE2J1","51465",TRUE
"GJC2","57165",TRUE
"OPA1","4976",TRUE
"DENND4B","9909",TRUE
"RYR3","6263",TRUE
"ZNF277","11179",TRUE
"MT-ND3","4537",TRUE
"KTI12","112970",TRUE
"STYXL2","92235",TRUE
"SELENOT","51714",TRUE
"TOX","9760",TRUE
"CES1","1066",TRUE
"RUSC2","9853",TRUE
"FICD","11153",TRUE
"OSTC","58505",TRUE
"R3HDM4","91300",TRUE
"TSEN15","116461",TRUE
"LTN1","26046",TRUE
"RUNDC1","146923",TRUE
"CCDC152","100129792",TRUE
"STKLD1","169436",TRUE
"GRK5","2869",TRUE
"TYW1","55253",TRUE
"DCAF12","25853",TRUE
"SFMBT2","57713",TRUE
"ASB12","142689",TRUE
"PNMA5","114824",TRUE
"ITPRIPL1","150771",TRUE
"MT-ND4","4538",TRUE
"SMC5","23137",TRUE
"MT-ND1","4535",TRUE
"PRMT6","55170",TRUE
"SHISA4","149345",TRUE
"CIPC","85457",TRUE
"CAPZA2","830",TRUE
"MT-ATP6","4508",TRUE
"TOP1","7150",TRUE
"PRC1","9055",TRUE
"GPRASP3","80823",TRUE
"MAP3K3","4215",TRUE
"L1CAM","3897",TRUE
"SREBF2","6721",TRUE
"C1orf174","339448",TRUE
"POU3F3","5455",TRUE
"RASGEF1A","221002",TRUE
"SPOUT1","51490",TRUE
"RPL39","6170",TRUE
"DZIP3","9666",TRUE
"KIAA0753","9851",TRUE
"DCLRE1A","9937",TRUE
"ATG9A","79065",TRUE
"NOS1AP","9722",TRUE
"CSAG1","158511",TRUE
"APRT","353",TRUE
"GPRASP1","9737",TRUE
"TBKBP1","9755",TRUE
"MAGEE1","57692",TRUE
"CCDC167","154467",TRUE
"MT-CO3","4514",TRUE
"ZFP2","80108",TRUE
"SOWAHA","134548",TRUE
"L3MBTL3","84456",TRUE
"DMD","1756",TRUE
"MFAP3L","9848",TRUE
"NAGA","4668",TRUE
"SMG5","23381",TRUE
"KIFBP","26128",TRUE
"TGM2","7052",TRUE
"ARMCX6","54470",TRUE
"PJA2","9867",TRUE
"RORB","6096",TRUE
"SGMS1","259230",TRUE
"ZNF525","170958",TRUE
"INF2","64423",TRUE
"IQANK1","642574",TRUE
"GP1BB","2812",TRUE
"EFCAB2",NA,FALSE
"COX20","116228",TRUE
"CHML","1122",TRUE
"STUM","375057",TRUE
"CAPN8","388743",TRUE
"TATDN3","128387",TRUE
"RAET1G","353091",TRUE
"C1orf53","388722",TRUE
"SAMD5","389432",TRUE
"ECT2L","345930",TRUE
"CENPW","387103",TRUE
"SPRN","503542",TRUE
"FAM229B","619208",TRUE
"FANK1","92565",TRUE
"LORICRIN","4014",TRUE
"PRR9","574414",TRUE
"SPRR2E","6704",TRUE
"KPRP","448834",TRUE
"EEF1AKMT2","399818",TRUE
"FAM24A","118670",TRUE
"DDO","8528",TRUE
"PLPP4","196051",TRUE
"H3C14","126961",TRUE
"H2BC18","440689",TRUE
"PNLIPRP3","119548",TRUE
"H3C15","333932",TRUE
"HSD3B1","3283",TRUE
"RBM20","282996",TRUE
"C6orf163","206412",TRUE
"RIPPLY2","134701",TRUE
"GDI1","2664",TRUE
"PCMTD2","55251",TRUE
"SOX18","54345",TRUE
"LIME1","54923",TRUE
"OOEP","441161",TRUE
"SPANXA2","728712",TRUE
"SAMD13","148418",TRUE
"RTL8A","26071",TRUE
"CCDC160","347475",TRUE
"EFCAB7","84455",TRUE
"GLYATL3","389396",TRUE
"LDLRAD1","388633",TRUE
"ZYG11A","440590",TRUE
"CT83","203413",TRUE
"LIPN","643418",TRUE
"LIPK","643414",TRUE
"LIPJ","142910",TRUE
"TRPC5OS","100329135",TRUE
"LRRC73","221424",TRUE
"FOXO6","100132074",TRUE
"SYS1","90196",TRUE
"INPP5B","3633",TRUE
"NEU4","129807",TRUE
"MAFB","9935",TRUE
"TRAF3IP1","26146",TRUE
"CHIC1","53344",TRUE
"GIGYF2","26058",TRUE
"C2orf72","257407",TRUE
"RUFY2","55680",TRUE
"NHSL2","340527",TRUE
"GGTA1","2681",TRUE
"PHACTR4","65979",TRUE
"CLPSL1","340204",TRUE
"ASAH2B","653308",TRUE
"AGAP6","414189",TRUE
"TIMM23B","100652748",TRUE
"ZDHHC18","84243",TRUE
"AGAP9","642517",TRUE
"NPY4R","5540",TRUE
"GPRIN2","9721",TRUE
"SYT15","83849",TRUE
"MACO1","55219",TRUE
"PTPN20","26095",TRUE
"ZDBF2","57683",TRUE
"DAXX","1616",TRUE
"BMPR2","659",TRUE
"TCEA3","6920",TRUE
"PFDN6","10471",TRUE
"RING1","6015",TRUE
"HSD17B8","7923",TRUE
"RXRB","6257",TRUE
"OXLD1","339229",TRUE
"COL11A2","1302",TRUE
"BRD2","6046",TRUE
"HLA-DMA","3108",TRUE
"COL5A2","1290",TRUE
"PSMB8","5696",TRUE
"TAP2","6891",TRUE
"SPIN3","169981",TRUE
"NBDY","550643",TRUE
"HLA-DRA","3122",TRUE
"COL15A1","1306",TRUE
"TSBP1","10665",TRUE
"NOTCH4","4855",TRUE
"PBX2","5089",TRUE
"AGER","177",TRUE
"RNF5","6048",TRUE
"AGPAT1","10554",TRUE
"PJVK","494513",TRUE
"PRRT1","80863",TRUE
"FKBPL","63943",TRUE
"MRPL38","64978",TRUE
"SMIM5","643008",TRUE
"ERICH2","285141",TRUE
"SP5","389058",TRUE
"STK19",NA,FALSE
"DXO","1797",TRUE
"SKIC2","6499",TRUE
"NELFE","7936",TRUE
"ZBTB12","221527",TRUE
"SDHD","6392",TRUE
"EHMT2","10919",TRUE
"XAGE1A","653220",TRUE
"LAYN","143903",TRUE
"XAGE1B","653067",TRUE
"SLC44A4","80736",TRUE
"NEU1","4758",TRUE
"HSPA1B","3304",TRUE
"HSPA1A","3303",TRUE
"HSPA1L","3305",TRUE
"LSM2","57819",TRUE
"VARS1","7407",TRUE
"VWA7","80737",TRUE
"CARD16","114769",TRUE
"MBD5","55777",TRUE
"MSH5","4439",TRUE
"MPIG6B","80739",TRUE
"LY6G6C","80740",TRUE
"ABHD16A","7920",TRUE
"LY6G5C","80741",TRUE
"CSNK2B","1460",TRUE
"GPANK1","7918",TRUE
"C6orf47","57827",TRUE
"NALF1","728215",TRUE
"APOM","55937",TRUE
"TRIM49C","642612",TRUE
"BAG6","7917",TRUE
"PRRC2A","7916",TRUE
"NCR3","259197",TRUE
"LST1","7940",TRUE
"NFKBIL1","4795",TRUE
"ZNF814","730051",TRUE
"MICB","4277",TRUE
"ZNF551","90233",TRUE
"MICA","100507436",TRUE
"ZNF805","390980",TRUE
"HLA-C","3107",TRUE
"POU5F1","5460",TRUE
"CCHCR1","54535",TRUE
"PSORS1C2","170680",TRUE
"CDSN","1041",TRUE
"PSORS1C1","170679",TRUE
"C6orf15","29113",TRUE
"DHX16","8449",TRUE
"C6orf136","221545",TRUE
"MRPS18B","28973",TRUE
"PPP1R10","5514",TRUE
"KRTAP5-10","387273",TRUE
"ABCF1","23",TRUE
"PRR3","80742",TRUE
"LILRB3","11025",TRUE
"DDR1","780",TRUE
"LRCOL1","100507055",TRUE
"GNL1","2794",TRUE
"HLA-E","3133",TRUE
"TRIM39","56658",TRUE
"ZNF468","90333",TRUE
"TRIM15","89870",TRUE
"ZNF616","90317",TRUE
"TRIM10","10107",TRUE
"TRIM31","11074",TRUE
"RNF39","80352",TRUE
"PPP1R11","6992",TRUE
"DISP3","57540",TRUE
"RACK1","10399",TRUE
"HLA-G","3135",TRUE
"TBC1D8","11138",TRUE
"HLA-F","3134",TRUE
"ZFP57","346171",TRUE
"ASPDH","554235",TRUE
"OR2H2","7932",TRUE
"CBY3","646019",TRUE
"AKT1S1","84335",TRUE
"GABBR1","2550",TRUE
"SPDYC","387778",TRUE
"CFAP95","138255",TRUE
"TRIM27","5987",TRUE
"MALRD1","340895",TRUE
"RANBP17","64901",TRUE
"INSYN2B","100131897",TRUE
"FOXD4L5","653427",TRUE
"ODAD4","83538",TRUE
"MRPL53","116540",TRUE
"MROH6","642475",TRUE
"ATXN2","6311",TRUE
"DCTN1","1639",TRUE
"PNMA8B","57469",TRUE
"TCTN1","79600",TRUE
"FAM216A","29902",TRUE
"ZBTB48","3104",TRUE
"IGFL2","147920",TRUE
"IGFL4","444882",TRUE
"KRTAP4-8","728224",TRUE
"GPR20","2843",TRUE
"KRT40","125115",TRUE
"MZT1","440145",TRUE
"LRRC3C","100505591",TRUE
"ZNF155","7711",TRUE
"UQCC3","790955",TRUE
"FBXO48","554251",TRUE
"CD177","57126",TRUE
"PSG5","5673",TRUE
"ZNF783","100289678",TRUE
"ZNF425","155054",TRUE
"LRRC10B","390205",TRUE
"UQCC6","728568",TRUE
"TRIM13","10206",TRUE
"PRSS1","5644",TRUE
"SPIRE2","84501",TRUE
"AARD","441376",TRUE
"PABPN1L","390748",TRUE
"PKHD1L1","93035",TRUE
"SLFN12L","100506736",TRUE
"SLC35B4","84912",TRUE
"LGALS7","3963",TRUE
"SYCE1L","100130958",TRUE
"TMEM231","79583",TRUE
"GARIN1A","346653",TRUE
"CCNI2","645121",TRUE
"TMEM240","339453",TRUE
"TMEM88B",NA,FALSE
"CFAP96","441054",TRUE
"TRIQK","286144",TRUE
"SDHAF1","644096",TRUE
"ARID3C","138715",TRUE
"PSENEN","55851",TRUE
"ZBTB10","65986",TRUE
"C4orf46","201725",TRUE
"SCGB2B2","284402",TRUE
"LGR4","55366",TRUE
"PSMB10","5699",TRUE
"VIT","5212",TRUE
"SPDYE2","441273",TRUE
"E2F4","1874",TRUE
"PDE7A","5150",TRUE
"TMEM170B","100113407",TRUE
"MUC12","10071",TRUE
"SNX2","6643",TRUE
"SAP25","100316904",TRUE
"NT5M","56953",TRUE
"SARNP","84324",TRUE
"ADGRG1","9289",TRUE
"IPO7","10527",TRUE
"PRR13","54458",TRUE
"TECPR1","25851",TRUE
"MT1A","4489",TRUE
"INSYN1","388135",TRUE
"MT1M","4499",TRUE
"CFI","3426",TRUE
"SAMD9","54809",TRUE
"KRT6A","3853",TRUE
"CNEP1R1","255919",TRUE
"KRT81","3887",TRUE
"EXOC3L4","91828",TRUE
"TP53TG3D","729264",TRUE
"TP53TG3C","653550",TRUE
"CCDC85C","317762",TRUE
"SPDYE18","100505767",TRUE
"C2CD4B","388125",TRUE
"RGL3","57139",TRUE
"NAP1L4","4676",TRUE
"TMSB4X","7114",TRUE
"TMEM256","254863",TRUE
"CPT1B","1375",TRUE
"SMN2","6607",TRUE
"SERF1B","728492",TRUE
"HMGN1","3150",TRUE
"MUC19","283463",TRUE
"DENND6B","414918",TRUE
"EIF3CL","728689",TRUE
"LCMT1","51451",TRUE
"VCX3B","425054",TRUE
"CDPF1","150383",TRUE
"LIN52","91750",TRUE
"ARSH","347527",TRUE
"ACOT6","641372",TRUE
"SMIM11","54065",TRUE
"DPF3","8110",TRUE
"CYP2D7","1564",TRUE
"SMIM45","339674",TRUE
"ETFRF1","144363",TRUE
"C17orf107","100130311",TRUE
"ITSN1","6453",TRUE
"ITPRIPL2","162073",TRUE
"DENND1C","79958",TRUE
"SLCO1B7","338821",TRUE
"CRLF2","64109",TRUE
"CRYZL1","9946",TRUE
"RIMOC1","285636",TRUE
"GAGE1","2543",TRUE
"CYS1","192668",TRUE
"PLPP6","403313",TRUE
"KLRC2","3822",TRUE
"KLRC3","3823",TRUE
"TTC23L","153657",TRUE
"C1QTNF9B","387911",TRUE
"KRTAP5-2","440021",TRUE
"KRTAP5-1","387264",TRUE
"ZNF316","100131017",TRUE
"CEMP1","752014",TRUE
"OLIG2","10215",TRUE
"RNPS1","10921",TRUE
"NYNRIN","57523",TRUE
"DNAJC19","131118",TRUE
"DOK6","220164",TRUE
"JPT2","90861",TRUE
"LHFPL7","255349",TRUE
"SERPINB11","89778",TRUE
"SERPINB4","6318",TRUE
"SERPINB5","5268",TRUE
"ZDHHC11B","653082",TRUE
"KRTAP19-8","728299",TRUE
"CFAP99","402160",TRUE
"GOLGA8O","728047",TRUE
"TMEM191C","645426",TRUE
"HBA1","3039",TRUE
"ATP10A","57194",TRUE
"TSSK2","23617",TRUE
"FOXL2NB","401089",TRUE
"COL6A6","131873",TRUE
"RAB12","201475",TRUE
"TMEM200C","645369",TRUE
"HLA-A","3105",TRUE
"HACD2","201562",TRUE
"CFAP44","55779",TRUE
"LNP1","348801",TRUE
"VGLL3","389136",TRUE
"TRIM71","131405",TRUE
"ZCWPW2","152098",TRUE
"ANKRD28","23243",TRUE
"COLQ","8292",TRUE
"METTL6","131965",TRUE
"GPX3","2878",TRUE
"DIO2","1734",TRUE
"SELENOH","280636",TRUE
"DIO1","1733",TRUE
"AKR7L","246181",TRUE
"STK38L","23012",TRUE
"SACM1L","22908",TRUE
"TSN","7247",TRUE
"SLC48A1","55652",TRUE
"PRR22","163154",TRUE
"TAS2R19","259294",TRUE
"TAS2R14","50840",TRUE
"KRTAP2-3","730755",TRUE
"RTL8B","441518",TRUE
"RNF208","727800",TRUE
"KRTAP3-1","83896",TRUE
"MT-ND4L","4539",TRUE
"MAP10","54627",TRUE
"POU5F1B","5462",TRUE
"ZNF580","51157",TRUE
"ZNF611","81856",TRUE
"KLK9","284366",TRUE
"SYT3","84258",TRUE
"NUP62","23636",TRUE
"CGB8","94115",TRUE
"DENND1B","163486",TRUE
"SFT2D2","375035",TRUE
"CEP43","11116",TRUE
"SCAF8","22828",TRUE
"CFAP45","25790",TRUE
"ACKR1","2532",TRUE
"ZNF254","9534",TRUE
"DYNLT2B","255758",TRUE
"CRYGS","1427",TRUE
"CRIP1","1396",TRUE
"KLHL23","151230",TRUE
"LINGO4","339398",TRUE
"FAM24B","196792",TRUE
"TRIM59","286827",TRUE
"MLLT11","10962",TRUE
"ASIC3","9311",TRUE
"CCDC183","84960",TRUE
"ARHGEF35","445328",TRUE
"CSH2","1443",TRUE
"DNLZ","728489",TRUE
"TCL1B","9623",TRUE
"SUPT4H1","6827",TRUE
"NRAS","4893",TRUE
"LTC4S","4056",TRUE
"ANKRD39","51239",TRUE
"QTRT1","81890",TRUE
"CHUK","1147",TRUE
"MXD3","83463",TRUE
"GSTM2","2946",TRUE
"COG8","84342",TRUE
"ARHGAP19","84986",TRUE
"HAUS7","55559",TRUE
"LCAT","3931",TRUE
"MAGEA12","4111",TRUE
"PTPRCAP","5790",TRUE
"PVRIG","79037",TRUE
"GPC2","221914",TRUE
"KRT222","125113",TRUE
"SIPA1","6494",TRUE
"ERV3-1","2086",TRUE
"SYNJ2BP","55333",TRUE
"ARL2","402",TRUE
"RBMXL1","494115",TRUE
"SRA1","10011",TRUE
"STIMATE","375346",TRUE
"DNAJC9","23234",TRUE
"C8orf82","414919",TRUE
"CPLX3","594855",TRUE
"VDAC1","7416",TRUE
"ZBTB9","221504",TRUE
"TMX2","51075",TRUE
"HEXA","3073",TRUE
"NDUFS3","4722",TRUE
"LEPROT","54741",TRUE
"LBH","81606",TRUE
"ADAT3","113179",TRUE
"PPP1CB","5500",TRUE
"SULT1A4","445329",TRUE
"GPSM3","63940",TRUE
"LAT","27040",TRUE
"NCKIPSD","51517",TRUE
"ATF6B","1388",TRUE
"TREX1","11277",TRUE
"S1PR3","1903",TRUE
"SLC35F6","54978",TRUE
"FAM209B","388799",TRUE
"CLIC1","1192",TRUE
"DDAH2","23564",TRUE
"RPS29","6235",TRUE
"UGT2B11","10720",TRUE
"ATP6V1G2","534",TRUE
"ZNF134","7693",TRUE
"GTF2H4","2968",TRUE
"DDX47","51202",TRUE
"ZNF888","388559",TRUE
"ZNF845","91664",TRUE
"EMP2","2013",TRUE
"KCTD11","147040",TRUE
"UBD","10537",TRUE
"PPM1N","147699",TRUE
"SLC23A3","151295",TRUE
"LTB4R","1241",TRUE
"LTB4R2","56413",TRUE
"DNASE1","1773",TRUE
"MDP1","145553",TRUE
"LEUTX","342900",TRUE
"CSNK1E","1454",TRUE
"IRF9","10379",TRUE
"GALT","2592",TRUE
"HBE1","3046",TRUE
"CLDN9","9080",TRUE
"ITGA1","3672",TRUE
"NUDT19","390916",TRUE
"ZNF726","730087",TRUE
"TAX1BP3","30851",TRUE
"AP1G2","8906",TRUE
"ZNF90","7643",TRUE
"NAXD","55739",TRUE
"TM6SF2","53345",TRUE
"MEF2B","100271849",TRUE
"GANC","2595",TRUE
"TTLL3","26140",TRUE
"REPIN1","29803",TRUE
"MRPL23","6150",TRUE
"ZNF891","101060200",TRUE
"SMIM7","79086",TRUE
"FBXO16","157574",TRUE
"TSPAN4","7106",TRUE
"CPNE1","8904",TRUE
"ARL16","339231",TRUE
"MAGEB1","4112",TRUE
"LYRM4","57128",TRUE
"MYCBP","26292",TRUE
"PRCD","768206",TRUE
"ALG3","10195",TRUE
"SH3D21","79729",TRUE
"SMIM30","401397",TRUE
"C19orf38","255809",TRUE
"C17orf67","339210",TRUE
"FIS1","51024",TRUE
"ANG","283",TRUE
"SCART1","619207",TRUE
"POU2AF3","120376",TRUE
"SPDYE3","441272",TRUE
"MBLAC1","255374",TRUE
"FOXI3","344167",TRUE
"MTCL3","387104",TRUE
"NEURL1B","54492",TRUE
"HAUS3","79441",TRUE
"VSTM5","387804",TRUE
"BBIP1","92482",TRUE
"GNAT3","346562",TRUE
"AS3MT","57412",TRUE
"FAM187A","100528020",TRUE
"PLIN5","440503",TRUE
"SEC14L6","730005",TRUE
"SPINK13","153218",TRUE
"PPME1","51400",TRUE
"STARD10","10809",TRUE
"ZC3H11C","441155",TRUE
"NUTM2D","728130",TRUE
"CPEB1","64506",TRUE
"EML6","400954",TRUE
"ZNF727","442319",TRUE
"B3GALT9","100288842",TRUE
"ZSWIM8","23053",TRUE
"C10orf105","414152",TRUE
"IFRD2","7866",TRUE
"CAPN14","440854",TRUE
"ZBED1","9189",TRUE
"TOMM6","100188893",TRUE
"HNRNPUL2","221092",TRUE
"CSKMT","751071",TRUE
"FER1L6","654463",TRUE
"MTCP1","4515",TRUE
"EVPLL","645027",TRUE
"DCDC2C","728597",TRUE
"SMTNL1","219537",TRUE
"NPIPA8","101059953",TRUE
"ZSWIM7","125150",TRUE
"ARHGEF28","64283",TRUE
"TBC1D26","353149",TRUE
"LRRC69","100130742",TRUE
"CRPPA","729920",TRUE
"NPIPA7","101059938",TRUE
"RTL10","79680",TRUE
"COL28A1","340267",TRUE
"PHB2","11331",TRUE
"NEURL4","84461",TRUE
"CXorf49B","100132994",TRUE
"UBXN2B","137886",TRUE
"CXorf49","100130361",TRUE
"ZNG1F","644019",TRUE
"MUC5AC","4586",TRUE
"MSMP","692094",TRUE
"CIMIP2B","730112",TRUE
"PEX26","55670",TRUE
"CFAP90","134121",TRUE
"UBE2QL1","134111",TRUE
"FASTKD5","60493",TRUE
"GOLGA8B","440270",TRUE
"DDX3X","1654",TRUE
"VPS16","64601",TRUE
"ZNF705D","728957",TRUE
"MYL5","4636",TRUE
"SCRT2","85508",TRUE
"ZNF407","55628",TRUE
"NPEPL1","79716",TRUE
"EFCAB8","388795",TRUE
"HMX1","3166",TRUE
"GCGR","2642",TRUE
"RSC1A1","6248",TRUE
"TMEM242","729515",TRUE
"TMEM167B","56900",TRUE
"FAM72D","728833",TRUE
"TNFRSF25","8718",TRUE
"ZC3H11B","643136",TRUE
"TSTD1","100131187",TRUE
"RPTN","126638",TRUE
"CYB5RL","606495",TRUE
"C1orf167","284498",TRUE
"TTC34","100287898",TRUE
"ATAD3C","219293",TRUE
"IFI30","10437",TRUE
"IGSF23","147710",TRUE
"GAGE12E","729431",TRUE
"CCDC7","79741",TRUE
"FNIP1","96459",TRUE
"SP9","100131390",TRUE
"SYCE3","644186",TRUE
"CKLF","51192",TRUE
"PAM16","51025",TRUE
"TENM3","55714",TRUE
"CEBPZOS","100505876",TRUE
"ZNF579","163033",TRUE
"RNASEK","440400",TRUE
"CATSPERZ","25858",TRUE
"TAFA5","25817",TRUE
"NBPF1","55672",TRUE
"UMAD1","729852",TRUE
"PPP1R3G","648791",TRUE
"FAM228B","375190",TRUE
"LINGO3","645191",TRUE
"ZGLP1","100125288",TRUE
"VAMP2","6844",TRUE
"C6orf226",NA,FALSE
"PPP3R1","5534",TRUE
"PSG3","5671",TRUE
"FANCG","2189",TRUE
"AP4M1","9179",TRUE
"SPATA31H1","84226",TRUE
"KRTAP1-5","83895",TRUE
"PLXNA4","91584",TRUE
"MAGEA3","4102",TRUE
"CEBPD","1052",TRUE
"PSG7","5676",TRUE
"OR3A2","4995",TRUE
"FAM200C","63920",TRUE
"HMSD","284293",TRUE
"NPTXR","23467",TRUE
"FAM200A","221786",TRUE
"PPP2R2A","5520",TRUE
"C19orf73","55150",TRUE
"ZNF880","400713",TRUE
"TRIM16","10626",TRUE
"HEPN1","641654",TRUE
"TIGD1","200765",TRUE
"FXYD7","53822",TRUE
"XKR9","389668",TRUE
"SLC12A8","84561",TRUE
"APOL6","80830",TRUE
"FADS3","3995",TRUE
"CCNL2","81669",TRUE
"UBA52","7311",TRUE
"PPT2","9374",TRUE
"ZNF630","57232",TRUE
"BTBD19","149478",TRUE
"FAM185A","222234",TRUE
"RAB6C","84084",TRUE
"C21orf140","101928147",TRUE
"POTEM","641455",TRUE
"TRIM49D1","399939",TRUE
"EXOSC6","118460",TRUE
"VPS52","6293",TRUE
"ZNF844","284391",TRUE
"CKMT1A","548596",TRUE
"TINCR","257000",TRUE
"RFPL4A","342931",TRUE
"C1GALT1C1L","728819",TRUE
"CERS1","10715",TRUE
"HLA-DPB1","3115",TRUE
"C1QTNF5","114902",TRUE
"CPTP","80772",TRUE
"MSL3B","151507",TRUE
"PRR29","92340",TRUE
"C4B","721",TRUE
"ADM5","199800",TRUE
"ATXN1L","342371",TRUE
"SMIM13","221710",TRUE
"HNRNPA1L3","642659",TRUE
"GAGE12J","729396",TRUE
"NPIPA3","642778",TRUE
"NDUFAF8","284184",TRUE
"GAGE12H","729442",TRUE
"PRRT4","401399",TRUE
"PVALEF","388428",TRUE
"PLEKHM1","9842",TRUE
"MKRN2OS","100129480",TRUE
"C2CD4D","100191040",TRUE
"ZNF469","84627",TRUE
"MCRIP1","348262",TRUE
"SLC26A6","65010",TRUE
"FAM229A","100128071",TRUE
"ERCC6","2074",TRUE
"NOL7","51406",TRUE
"NTF4","4909",TRUE
"ELFN1","392617",TRUE
"PIGBOS1","101928527",TRUE
"FTCDNL1","348751",TRUE
"TEX22","647310",TRUE
"CROCC2","728763",TRUE
"DCAF8L1","139425",TRUE
"TMEM185B","79134",TRUE
"HSBP1L1","440498",TRUE
"TAS2R46","259292",TRUE
"SRRM5","100170229",TRUE
"PGAM4","441531",TRUE
"ERVMER34-1","100288413",TRUE
"C14orf132","56967",TRUE
"WDR46","9277",TRUE
"ZNF717","100131827",TRUE
"SPANXB1","728695",TRUE
"KLLN","100144748",TRUE
"PARG","8505",TRUE
"AKR1B15","441282",TRUE
"GAGE12D","100132399",TRUE
"SCAMP4","113178",TRUE
"LTB","4050",TRUE
"POLR2J2","246721",TRUE
"MT-ATP8","4509",TRUE
"ORM2","5005",TRUE
