,archetype_1,archetype_2,archetype_3,archetype_4,archetype_5
TCGA-DD-A73B-01,0.12189419895988586,0.12316560911583381,0.008969595758914081,0.7226465320282829,0.023324064137083125
TCGA-DD-AACA-01,0.0,0.7993274238288595,0.0,0.012061224898029608,0.18861135127311082
TCGA-DD-A1EH-01,0.09217224247232673,0.1607447290131547,0.0,0.2551145874858213,0.49196844102869725
TCGA-DD-AA3A-01,0.0,0.0355126276037676,0.15767102285907708,0.0,0.8068163495371554
TCGA-RG-A7D4-01,0.0,0.14813181110108287,0.24146728384671198,0.29318754923541485,0.31721335581679033
TCGA-DD-A73F-01,0.3872172074310714,0.0,0.009521368358071337,0.5025680990352017,0.10069332517565552
TCGA-WX-AA46-01,0.5710540031143917,0.4126989848348481,0.0,0.01624701205076009,0.0
TCGA-K7-AAU7-01,0.272959632810804,0.0,0.0,0.05193200953102856,0.6751083576581675
TCGA-DD-A3A2-01,0.37221238537958157,0.43773623338270035,0.0,0.19005138123771817,0.0
TCGA-EP-A26S-01,0.14527367509175676,0.7924165856689472,0.0,0.0,0.062309739239295954
TCGA-FV-A2QQ-01,0.49105344033870046,0.029611691640135513,0.2519247953149176,0.22741007270624652,0.0
TCGA-3K-AAZ8-01,0.20160679957793975,0.4604839177019936,0.19425170225899666,0.14365758046106997,0.0
TCGA-DD-A3A5-01,0.28862140827510013,0.03736873770781926,0.16860173105653542,0.505408122960545,0.0
TCGA-DD-AADP-01,0.38806457186670124,0.10546182894928964,0.06481607604304525,0.3104686872558698,0.13118883588509403
TCGA-CC-5259-01,0.05467032748743393,0.04657870989254855,0.6344359341915402,0.26431502842847726,0.0
TCGA-DD-AAD2-01,0.6789948566222808,0.0,0.14483382409762707,0.017098316119550358,0.15907300316054176
TCGA-ES-A2HT-01,0.5365511027340262,0.06816434908652137,0.39528454817945247,0.0,0.0
TCGA-CC-A8HU-01,0.0,0.0,0.2893184467272233,0.501723997469499,0.20895755580327763
TCGA-ES-A2HS-01,0.2185794433573515,0.3156520677645131,0.41289184742406787,0.0528766414540676,0.0
TCGA-2Y-A9H0-01,0.0,0.0,0.11372879009218471,0.640839210372923,0.2454319995348923
TCGA-2V-A95S-01,0.15241694179504647,0.0,0.34970307138197954,0.150109477500104,0.34777050932286996
TCGA-2Y-A9GU-01,0.28651722196263724,0.10861716898920255,0.07888586582962172,0.38729009043248314,0.1386896527860555
TCGA-RC-A7SB-01,0.33460779171061117,0.0,0.059788643959945736,0.5412699372418682,0.06433362708757487
TCGA-FV-A4ZP-01,0.0,0.0,1.0,0.0,0.0
TCGA-DD-AAD3-01,0.6704157310443312,0.009593802515268948,0.0,0.2530245385225492,0.06696592791785078
TCGA-DD-AAW2-01,0.13078899011599024,0.8221258345638008,0.0005354963843219128,0.04535643315113682,0.0011932457847502213
TCGA-DD-A39V-01,0.09319210820070042,0.42364208794483665,0.478757533057028,0.0,0.004408270797434917
TCGA-DD-AADD-01,0.0,0.33054213359594753,0.06874479601922845,0.4428611079927224,0.15785196239210156
TCGA-DD-AADW-01,0.1014696290034225,0.0,0.0,0.3108035181066759,0.5877268528899016
TCGA-DD-AACS-01,0.06775477609239995,0.15233741328348457,0.05316822204378359,0.6287445986370147,0.09799498994331719
TCGA-2Y-A9H4-01,0.2852608434467389,0.06690779332507399,0.2041150656033629,0.4437162976248242,0.0
TCGA-DD-AADV-01,0.3698473350775823,0.0,0.0,0.5132930544349363,0.11685961048748142
TCGA-G3-A7M7-01,0.4153430524690426,0.24081621692679644,0.2646031123250158,0.07923761827914504,0.0
TCGA-DD-A4NK-01,0.383983029379531,0.33096934062454836,0.0,0.2850476299959207,0.0
TCGA-ED-A97K-01,0.3653091257454077,0.0,0.0,0.0,0.6346908742545924
TCGA-T1-A6J8-01,0.484868278550969,0.003348623589174457,0.12161404828979516,0.3585994733323062,0.031569576237755394
TCGA-DD-AACV-01,0.0,0.0,0.0,1.0,0.0
TCGA-DD-A4NF-01,0.0,0.8909451071833221,0.0,0.0,0.10905489281667789
TCGA-DD-A3A8-01,0.09292633801361025,0.817524191295825,0.08954947069056464,0.0,0.0
TCGA-G3-A25S-01,0.0,0.05303778740728532,0.44142433625639776,0.5055378763363169,0.0
TCGA-DD-A1EL-01,0.0,0.42668429420437937,0.10108348455897018,0.11630771467331147,0.35592450656333885
TCGA-DD-AACH-01,0.044611145840463454,0.0,0.08143984968921769,0.37761896401891193,0.496330040451407
TCGA-WQ-A9G7-01,0.07840199812297585,0.0,0.44658657462579626,0.04348383553300704,0.43152759171822086
TCGA-DD-A4NO-01,0.5225532967676886,0.20066486566877634,0.02878164076598603,0.21214027945756772,0.03585991733998138
TCGA-G3-A7M9-01,0.0,0.0,0.06120298191553036,0.1785295100453794,0.7602675080390903
