,archetype_1,archetype_2,archetype_3,archetype_4,archetype_5
TCGA-DM-A1D9-01,0.015594986710347722,0.3190770396252944,0.0,0.5055599047517756,0.15976806891258236
TCGA-CA-6719-01,0.07696220721363452,0.0,0.0,0.3116081911263658,0.6114296016599997
TCGA-CM-6675-01,0.48029429720253225,0.337341690684288,0.024946547111421642,0.11002993635992933,0.04738752864182877
TCGA-D5-6533-01,0.05628200214865598,0.0,0.21188568186745887,0.5401449489907664,0.19168736699311875
TCGA-A6-6782-01,0.0,0.0,0.16112573486539386,0.24723300196202055,0.5916412631725857
TCGA-D5-5539-01,0.020377465357680515,0.25655290031894684,0.35545138337064053,0.0,0.36761825095273215
TCGA-CK-5912-01,0.0,0.0,0.21743515710154346,0.5919612573262902,0.19060358557216636
TCGA-CM-4751-01,0.15490982780658588,0.09315003404917159,0.5148869076668502,0.0,0.23705323047739227
TCGA-AZ-4614-01,0.42947857656956673,0.1850631651583838,0.0,0.3854582582720495,0.0
TCGA-A6-6140-01,0.0,0.0,0.524881927796819,0.46570533818071247,0.009412734022468597
TCGA-NH-A6GC-01,0.0,0.6149494263979612,0.0,0.006895687260204586,0.37815488634183414
TCGA-AA-3495-01,0.0,0.0,0.682915291439946,0.2693378353863666,0.047746873173687546
TCGA-CM-4744-01,0.5729983776410905,0.0,0.04784934345385937,0.3791522789050501,0.0
TCGA-AD-6895-01,0.6707432678816628,0.13897914401945438,0.0,0.0,0.1902775880988827
TCGA-AD-6889-01,0.5421511541866415,0.4216573355461716,0.0,0.0361915102671869,0.0
TCGA-AD-5900-01,0.6462627851352047,0.0831458766115127,0.0,0.0,0.27059133825328263
TCGA-D5-6540-01,0.7315722677150563,0.2030130449584747,0.0,0.0,0.06541468732646898
TCGA-AZ-5407-01,0.1708191488029939,0.33965031995081335,0.42163622316008764,0.06789430808610523,0.0
TCGA-G4-6311-01,0.08971005776361513,0.0,0.37667217204041137,0.20796904761646856,0.325648722579505
TCGA-D5-6923-01,0.11038737676906889,0.0,0.014966090441947338,0.3765914343027411,0.49805509848624263
TCGA-DM-A1D7-01,0.03816866663936732,0.13151874566283683,0.3154437121577793,0.4601415691305314,0.054727306409485144
TCGA-AY-A71X-01,0.0,0.8716912388865429,0.0,0.1283087611134571,0.0
TCGA-CA-5254-01,0.4654219759790562,0.26941254841011386,0.012139460645950024,0.08988734226715811,0.1631386726977219
TCGA-CM-5349-01,0.046751724915872754,0.0,0.13875379957090364,0.3160679466867337,0.49842652882648997
TCGA-AZ-4682-01,0.0,0.0,0.5320631430777617,0.4637683954191318,0.004168461503106537
TCGA-CM-5344-01,0.00225580829824263,0.0,0.16822170362297767,0.4137669259606251,0.4157555621181547
TCGA-NH-A50T-01,0.10205415538770479,0.0,0.17812564571560702,0.7198201988966881,0.0
TCGA-AY-6386-01,0.23755061717497908,0.18832293298861966,0.4876972906804199,0.08642915915598141,0.0
TCGA-CA-5255-01,0.29098063327728707,0.43489458153765237,0.12187378691433276,0.15225099827072774,0.0
TCGA-DM-A1DB-01,0.0,0.0,0.04985192459376078,0.8095568093515749,0.14059126605466435
TCGA-DM-A28F-01,0.035884271386060616,0.02936706839267403,0.34896716475856226,0.5857814954627031,0.0
TCGA-AA-A02Y-01,0.0886878889132982,0.3716422393168813,0.20401057330106273,0.33565929846875775,0.0
