,PC1,PC2,PC50
PT081_P1_D12,-0.3779063719290843,-4.838258153225221,2.306261300720632
PT081_P1_E01,-4.25512711648131,1.2152439225971836,0.5491979016553117
PT081_P1_E02,-1.9437933239206715,-2.159056889797789,0.5620327172605089
PT081_P1_E03,-2.2547785324245306,-0.9104759099680616,2.1536702374634173
PT081_P1_E05,-2.3382971948429336,-0.4554183058190663,1.329755512570021
PT081_P1_E06,-3.8922040268074545,-0.1747902557606275,1.2242415327564964
PT081_P1_E07,-2.8644304738117463,-2.1568899445918936,1.0075623332945982
PT081_P1_E10,-3.036898230002815,0.5351904199401541,0.67643763765501
PT081_P1_F01,-4.7613106533711305,1.2092020888444905,0.8466307966240225
PT081_P1_F03,-1.375285340544455,0.5887568327158782,1.241711609954462
PT081_P1_F04,-5.515310382187515,0.0869700277187993,0.905391385666352
PT081_P1_F05,-0.37597314196046694,-2.348668235879275,1.1500590756790707
PT081_P1_F06,-1.380885161936605,-0.05566180900690272,2.1431997413592807
PT081_P1_F07,-0.41443363256316285,-4.918369279904283,2.49337318551628
PT081_P1_F08,-2.78436576104975,-1.2988557534592275,1.3472970763743033
PT081_P1_F11,-4.677143260567959,-0.9768390331546271,0.2505825258307091
PT081_P1_G01,-0.25409341380733813,-5.47013288370062,2.4030470269917097
PT081_P1_G02,0.7228890234762044,-6.508725566020566,1.988486798999485
PT081_P1_G04,-3.6077346789334994,1.7502853432028502,1.461984689167234
PT081_P1_G06,-2.579811565610947,-1.8486247097094137,0.5906576345201154
PT081_P1_G08,-2.93455460859431,-2.1656686565051535,-0.6620398538886714
PT081_P1_G11,-2.90131949156396,-2.859695632525104,2.711960798370994
PT081_P1_H01,-1.8093694524934028,-2.4971824271768797,2.683830661691942
PT081_P1_H04,-3.8964439768643624,4.191067556060706,1.9688940006779567
PT081_P1_H06,-1.9235212212847599,0.013415801923787496,-0.30771397662072186
PT081_P3_A03_S195,0.10286537972413679,-4.591588722495204,2.2341084975888994
PT081_P3_B02_S206,-3.548235487313364,1.6273694424710141,2.0643163552096135
PT081_P3_B04_S208,-2.878086562166761,0.8579708662321495,0.8542353692794373
PT081_P3_C03_S219,-4.566022898172266,2.797237316600572,1.6007948111104489
PT081_P3_C04_S220,4.046299830049744,-9.926866911996319,2.6162460264471727
PT081_P3_C05_S221,-4.627051653518224,3.5839837004686497,0.48396552103557355
PT081_P3_D05_S233,-1.7453091182490004,-3.543302667628449,1.7570781574882595
PT081_P3_E03_S243,-3.1205624071789506,-2.477385431523337,0.5750028115892891
PT081_P3_E04_S244,1.3449935189706201,-6.720349082595213,0.6248298954457149
PT081_P3_F06_S258,-0.4081835754199009,-3.2510583374327715,2.519369461155656
PT081_P5_A05_S101,-0.024214333219308326,-5.0383588938135055,1.109946653079046
PT081_P5_A06_S102,-3.1802872158556075,-1.7857913648544863,0.09044605849371365
PT081_P5_A07_S103,1.6008673348934426,-7.264996376369286,1.5320054820582292
PT081_P5_A09_S105,-0.2428235366237866,-6.461596782355801,0.1587892834344592
PT081_P5_A10_S106,-4.203109471441453,2.812536529247268,1.7473346736811195
PT081_P5_A12_S108,-5.507644632095071,2.765010060720248,1.1467874896923458
PT081_P5_B05_S113,-0.7262806618163276,-0.9866236581441566,0.3803092830870456
PT081_P5_B06_S114,-5.370347178636883,3.9632176338964173,0.6151877675412836
