tumor,PC1,PC2,PC3
368,36.140347427841924,6.098511880318939,-0.44026660855968014
369,14.258855457392947,4.012151940335307,8.781743936429205
370,3.456034615970345,-11.287271216150844,18.88554410071106
371,-0.47491301188521456,-3.1786422425212173,-15.708387986150601
372,-7.907609799681567,-5.367548889472208,-6.523187216162343
373,22.0513431560057,-7.368309944758632,15.475663793851398
374,16.08685559784898,-21.52156497364978,23.045319539640655
375,7.385025791442556,-1.1085797945031077,1.6029183509591596
376,26.139428782155715,3.3475480293016378,-5.726904461116581
377,21.640573527748174,6.080194057937867,-2.261607150726563
378,-17.570051879940696,-11.866552869950572,17.288482536144187
379,-6.086951600561283,-32.851659583058044,19.006503057570267
380,13.696680389420843,-54.311229785895364,37.920036358337455
381,10.942742568486343,-17.923133729976936,1.297652758294308
382,-17.16379674123646,-10.245891738234123,-1.6859454165596037
383,32.31381890895731,-0.6752304561442559,-16.058266123809606
384,-43.75249684832202,-15.429510173791403,20.06765670764203
385,16.514994938742998,-3.36295099508697,-5.268146259349604
386,-0.8244553654544303,-0.29245659948868463,3.0461866949955065
387,18.87814742044609,-0.7424652850083814,16.26701681256838
388,12.60471226026489,9.761314786007278,18.09502179089703
389,20.313339562437946,-10.2539118892202,-8.902346322500161
390,15.191357390182912,7.372818010686639,20.66284453691793
391,15.240329959796902,5.026692467359236,1.6513258126608235
392,22.198119895491175,-0.13860212626792714,6.948830802976145
393,0.7078567638251868,1.2716964675786,13.025721315055092
394,7.281302774853503,-0.7647569100005004,8.044940752521093
395,31.013696573159347,9.640101586653882,-3.1073626135824566
396,14.761987546164772,-21.33250283295744,-9.977596784222202
397,11.480307943073242,-0.7933284324239435,-16.51074984088216
398,-14.860601460903258,-27.01436227304502,-12.10295408509394
399,39.21224050109319,-18.481089842437623,-19.01332854423217
400,-42.0301423128801,-25.92488663838935,-21.262730665080035
401,25.850615202908795,-15.153710314630679,14.464523928863628
402,3.8601217716134735,-5.99615993748393,-4.608865869331226
403,-13.646577385406676,-7.1379230086853935,-11.506631770334591
404,2.946702547197093,-0.34707295302977437,21.588848905445502
405,-3.2567558894989,-7.0868147589972565,16.37814478211379
406,11.086935198391954,11.249255835661124,13.779497922931416
407,-39.662388309791865,-11.42219607282472,10.919228318223908
408,16.614499928158782,-28.63317433384571,2.5784938954889385
409,-24.58144438991672,-41.28974482565508,8.408123017053828
410,4.72422297104452,-19.43636944355912,-18.465993511694876
411,12.172680869698626,-13.32334859494298,-4.26354998185778
412,39.56744170742023,-1.3393987774919225,-12.447138015758654
413,36.04447887686692,-15.953575345938523,7.72279248256954
414,37.285885921900075,-5.176318562900033,0.9021258550611728
415,13.97005959343383,5.9423918098062405,2.681090659881724
416,11.8153982225263,0.3604046279033215,24.854138567980907
417,0.573896982094375,4.22204074875282,32.26367045606898
418,9.568378072557309,-54.39733983695055,4.2016754827394776
419,16.472276498514827,9.563129275978968,4.461067581805354
420,-35.89846190028969,-3.5988465820591413,7.4970443823063135
421,19.37653313124961,-4.917591559857178,-8.121007739159054
422,-23.609857229852114,-20.73057027641062,12.940495037830239
423,20.354217622784887,-1.2810379390767836,-6.351570665351071
424,-4.884093200046225,-5.532134273676823,0.17590772405828622
425,20.0195783930255,-41.382389581463755,16.64275612733756
426,14.199462905603344,9.040385537287792,20.62560155460889
427,-7.068711702264247,-22.649595280666045,7.446906295700219
428,30.82742435842276,-13.845054591270467,-13.605989498917632
429,-1.5163316383543943,-30.46309367462471,-3.1748423514215807
430,14.432339090848902,-10.14909261815611,12.991514366346635
431,15.486679628007192,-6.304341497149899,17.35459313649932
432,-35.43590367809684,-7.550837506490136,10.361971684577785
433,17.37817910666163,-23.07280555725275,21.446319324285284
434,-15.698921327672636,-25.930523142419563,8.907696658118525
435,-34.95210057279751,-28.288320144696844,-18.043134733772483
436,4.180433279981924,-0.4785863986316524,-17.792031131380487
437,0.032262957736287234,3.830803214639796,31.649862665063676
438,23.11038641280237,-4.348888538192377,1.9071261067526628
439,25.553623928943026,2.6033003021540595,-5.119531956433433
440,-31.62057037356199,-20.37985745030521,12.551955537683357
441,-25.965426646304856,-10.38143699249712,-9.234173995606765
442,32.64957549456564,-8.552319684473279,-16.469696636020746
443,20.217588707611572,-1.5014629090241156,11.535479427054149
444,-36.46567711938363,-25.871879452272342,-1.0311259850453198
445,29.580858779059632,-10.695846840246647,-3.0683280625542717
446,20.46498829837541,-4.602938407484494,9.86907440093822
447,20.887905473958305,-13.940844305721397,-2.8367720150972198
448,-36.539343201224725,-37.27897717743371,-14.6863970953751
449,-14.120911566105468,-18.38964111727616,30.835894821767706
450,38.787655669812615,-26.826586200457914,-10.493844893139817
451,41.133519666869425,-3.7432828199592305,-21.58743882754904
452,6.777073035820141,-3.946307252419934,28.342917519961443
453,34.613364367455645,-4.600021492723285,-11.92575778793035
454,19.858893474421087,-3.10685750027784,-12.74006332510257
455,-14.40454658152716,-12.212516226140712,5.764425041916111
456,20.90337613570634,2.395453246075226,1.024077763463917
457,16.6273932756948,-6.978844208624616,18.286922839217866
458,42.53326506938796,-6.604707268987816,-9.124219483261829
459,32.66253959058415,-14.21636308589007,8.139057685913775
460,26.692045984051628,-4.772214963818114,18.99158555210855
461,17.388842400806812,1.8250022954163645,24.319560784839286
462,42.95168858190435,-27.52353202544142,6.193624127133111
463,42.99010331501124,-5.321715490768953,-0.047416164820766125
464,10.716281836125976,-10.172695008877943,12.568927000042967
465,34.187400204118305,-24.4714534257465,-1.0349803511520004
466,33.312530037723924,-13.643658399476578,9.988300866669535
467,7.825440822924998,-8.509147888592844,18.030533551865044
468,24.957561316452036,1.0310477163497636,-6.391521507044784
469,17.186594105132308,-31.638241046727313,-7.8411867378637545
470,-10.257949777419595,-7.166221856849088,-6.671895407577243
471,16.72567715031039,-4.105635120358539,-8.793269002732284
472,7.7772683088373,11.077644327343256,8.320609578651634
473,25.815459817271417,-4.86863099632752,-12.28129383011203
474,-10.509868686803177,-56.2336737791613,11.831179812405583
475,-3.5898616343454828,-9.046244430352083,1.779477998856431
476,-1.0687479397499713,4.692315920315302,1.362047106105779
477,13.954073616512705,-13.852099480360591,31.73087168440445
478,25.668741597536037,5.310381089237036,-2.0640227305714705
479,3.0955878351465693,5.546360376146599,-5.867720625741559
480,-44.41943283844716,-12.544415581672899,-1.714898088506453
481,-1.203534367317581,-1.3153287697570382,3.628596041169105
482,-9.84602102342562,-16.46487288956346,-8.546455728785384
483,-22.71343977235379,-27.078468947377292,15.61079615016801
484,-6.052118619238367,-9.39853881973203,4.7249618879708635
485,19.112150548194997,-7.1352537704332315,3.910418735252074
486,-32.55360962006741,-23.20481650556936,11.788869444441023
487,24.209708626106746,-6.333234546984653,-14.706462873953825
488,-38.45599480104509,-21.133916933589052,-22.23714204961154
489,13.183231598632869,2.3302961558767574,2.084729561025977
490,19.252953867491186,-0.9855498349655524,-10.09631905080618
491,32.073898755675444,4.328523536714306,-13.669803652437954
492,34.415539508205626,-6.696894079318465,11.421644342165736
493,-33.838198420307535,-12.568135756613279,12.668441025741902
494,30.804638443685523,-4.674697390190121,-12.704939815245565
495,16.87851559367024,-1.2766426842420713,14.712538108979187
496,31.74659850375981,4.852826714774859,-14.122910741606802
497,18.024275937386246,-14.51131821868639,-10.541281087124426
498,-12.656127287067422,-17.660499228868673,10.505672987895146
