"depmapId","cellLineDisplayName","lineage","primaryDisease","level0","level1","level2","level3","level4","level5","crispr","rnai","wgs","wes","rna_seq","prismOncRefSeq","prismOncRefLum","prismRepurposing"
"ACH-001561","MERO84","Pleura","Pleural Mesothelioma","PLEURA","PLMESO","PLBMESO","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000119","HS863T","Fibroblast","Non-Cancerous","ZFIB","ZFIBBON","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003456","CCLFMELM0006T","Skin","Melanoma","SKIN","MEL","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003473","CCLFPEDS0013T","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ERMS","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001030","CHLA218","Bone","Ewing Sarcoma","BONE","ES","ES:EWSR1-FLI1","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-002440","CCLFTHYR0008T","Thyroid","Well-Differentiated Thyroid Cancer","THYROID","WDTC","THPA","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003468","CCLFTHYR0003T","Thyroid","Anaplastic Thyroid Cancer","THYROID","THAP","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003451","CCLFPEDS0048T","Kidney","Wilms' Tumor","KIDNEY","WT","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003470","CCLFTHYR0005T","Thyroid","Anaplastic Thyroid Cancer","THYROID","THAP","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000342","CL14","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001378","PACADD159","Pancreas","Pancreatic Adenocarcinoma","PANCREAS","PAAD","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000786","DAUDI","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","BL","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000321","MOLM6","Myeloid","Myeloproliferative Neoplasms","MYELOID","MNM","MPN","CML","CMLBCRABL1","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001485","CII","Lymphoid","Non-Cancerous","LYMPH","ZLYMPH","ZTRABL","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001971","MM466","Skin","Melanoma","SKIN","MEL","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000081","GDM1","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000135","HS940T","Fibroblast","Non-Cancerous","ZFIB","ZFIBSKI","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000908","SNU520","Esophagus/Stomach","Esophagogastric Adenocarcinoma","STOMACH","EGC","STAD","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001064","EB2","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","BL","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001716","GOTO","Peripheral Nervous System","Neuroblastoma","PNS","NBL","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000175","TE159T","Fibroblast","Non-Cancerous","ZFIB","ZFIBSOF","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000112","SIGM5","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","AMLNOS","AMOL","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000513","SNU1272","Kidney","Renal Cell Carcinoma","KIDNEY","RCC","CCRCC","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003463","CCLFHEME0004T","Lymphoid","Mature T and NK Neoplasms","LYMPH","LNM","NHL","MTNN","TPLL","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001847","MGHICC7","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","BILIARY_TRACT","IPN","CHOL","IHCH","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-002419","CCLFOVPA0001T","Uterus","Endometrial Carcinoma","UTERUS","UCEC","UCS","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003475","CCLFHNSC0003T","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000379","NCIH1781","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001035","CHLA99","Bone","Ewing Sarcoma","BONE","ES","ES:EWSR1-FLI1","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000162","GA10","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","BL","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001540","KMLS1","Soft Tissue","Liposarcoma","SOFT_TISSUE","LIPO","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-002466","RPE1SS111","Eye","Non-Cancerous","EYE","ZEYE","ZIMMEPCRT","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000412","SNU1197","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","COAD","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000743","CORL95","Lung","Lung Neuroendocrine Tumor","LUNG","LNET","SCLC","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000240","HS600T","Fibroblast","Non-Cancerous","ZFIB","ZFIBSKI","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000058","ML1","Thyroid","Well-Differentiated Thyroid Cancer","THYROID","WDTC","THFO","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000531","RS5","Fibroblast","Non-Cancerous","ZFIB","ZFIBLUN","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003474","CCLFHNSC0001T","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000951","NCIH2342","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000165","HS751T","Fibroblast","Non-Cancerous","ZFIB","ZFIBLYM","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001758","RDP3F7","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ERMS","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003458","CCLFMELM0010T","Skin","Melanoma","SKIN","MEL","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000156","MHHCALL4","Lymphoid","B-Cell Acute Lymphoblastic Leukemia","LYMPH","LNM","BALL","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000707","P3HR1","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","BL","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000131","HS229T","Fibroblast","Non-Cancerous","ZFIB","ZFIBLUN","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003469","CCLFTHYR0004T","Thyroid","Anaplastic Thyroid Cancer","THYROID","THAP","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000989","SNU175","Bowel","Colorectal Adenocarcinoma","BOWEL","COADREAD","MACR","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003426","CCLFNEURO0046T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","STOMACH","EGC","ESCA","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000797","HLFA","Fibroblast","Non-Cancerous","ZFIB","ZFIBLUN","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001759","RDP3F9","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ERMS","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000933","SNU324","Pancreas","Pancreatic Adenocarcinoma","PANCREAS","PAAD","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000529","T173","Fibroblast","Non-Cancerous","ZFIB","ZFIBBON","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000254","SCC15","Head and Neck","Head and Neck Squamous Cell Carcinoma","HEAD_NECK","HNSC","OCSC","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000220","MINO","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","MCL","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000386","KG1","Myeloid","Acute Myeloid Leukemia","MYELOID","MNM","AML","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-002403","CCLFMELM0001T","Skin","Melanoma","SKIN","MEL","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000134","HS274T","Fibroblast","Non-Cancerous","ZFIB","ZFIBBRE","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000284","HS840T","Fibroblast","Non-Cancerous","ZFIB","ZFIBUPA","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000689","RH18","Soft Tissue","Rhabdomyosarcoma","SOFT_TISSUE","RMS","ERMS","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001569","MM415","Skin","Melanoma","SKIN","MEL","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000241","JK1","Myeloid","Myeloproliferative Neoplasms","MYELOID","MNM","MPN","CML","CMLBCRABL1","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-002011","MP46","Eye","Ocular Melanoma","EYE","OM","UM","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-002509","WM4235","Skin","Melanoma","SKIN","MEL","ACRM","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001807","LPS067","Soft Tissue","Liposarcoma","SOFT_TISSUE","LIPO","DDLS","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001427","CCLFPEDS0007T","Bone","Ewing Sarcoma","BONE","ES","ES:EWSR1-FLI1","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-002431","CCLFPEDS0014T1","Peripheral Nervous System","Neuroblastoma","PNS","NBL","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001034","CHLA9","Bone","Ewing Sarcoma","BONE","ES","ES:EWSR1-FLI1","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003438","CCLFNEURO0005T","CNS/Brain","Adult-Type Diffuse Glioma","BRAIN","DIFG","ADIFG","GB","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000540","HS606T","Fibroblast","Non-Cancerous","ZFIB","ZFIBBRE","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-002404","CCLFMELM0002T","Skin","Melanoma","SKIN","MEL","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003471","CCLFTHYR0006T","Thyroid","Well-Differentiated Thyroid Cancer","THYROID","WDTC","THPA","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000043","HS895T","Fibroblast","Non-Cancerous","ZFIB","ZFIBSKI","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000340","HS870T","Fibroblast","Non-Cancerous","ZFIB","ZFIBBON","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000287","NUDUL1","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","ABC","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000180","HS839T","Fibroblast","Non-Cancerous","ZFIB","ZFIBSKI","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000640","SKMEL31","Skin","Melanoma","SKIN","MEL","SKCM","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001410","UMUC4","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","BLADDER","BLCA","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001032","CHLA32","Bone","Ewing Sarcoma","BONE","ES","ES:EWSR1-FLI1","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003472","CCLFTHYR0009T","Thyroid","Medullary Thyroid Cancer","THYROID","THME","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001617","OCILY7","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-001845","MGHICC5","Biliary Tract","Intraductal Papillary Neoplasm of the Bile Duct","BILIARY_TRACT","IPN","CHOL","IHCH","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000224","HS819T","Fibroblast","Non-Cancerous","ZFIB","ZFIBBON","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-002405","CCLFMELM0003T","Skin","Melanoma","SKIN","MEL","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-002937","CCLFPEDS0020T","Kidney","Wilms' Tumor","KIDNEY","WT","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003460","CCLFHEME0001T","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","DLBCLNOS","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-000275","HS834T","Fibroblast","Non-Cancerous","ZFIB","ZFIBSKI","","","","","False","False","False","True","True","Undefined","Undefined","False"
"ACH-003142","ABMT0558","Muscle","Non-Cancerous","MUSCLE","ZIMMSMCP","","","","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-000064","SALE","Lung","Non-Cancerous","LUNG","ZLUNG","ZIMMLUNG","","","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-000230","HS742T","Fibroblast","Non-Cancerous","ZFIB","ZFIBBRE","","","","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-000306","HS688AT","Fibroblast","Non-Cancerous","ZFIB","ZFIBSKI","","","","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-000088","HS172T","Fibroblast","Non-Cancerous","ZFIB","ZFIBURT","","","","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-000923","BCP1","Lymphoid","Mature B-Cell Neoplasms","LYMPH","LNM","NHL","MBN","PEL","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-003154","ABMT0795","Lung","Non-Cancerous","LUNG","ZLUNG","ZIMMEPCL","","","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-003153","ABMT0794","Lung","Non-Cancerous","LUNG","ZLUNG","ZIMMEPCL","","","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-000185","HS737T","Fibroblast","Non-Cancerous","ZFIB","ZFIBBON","","","","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-003148","ABMT0781","CNS/Brain","Non-Cancerous","BRAIN","ZBRAIN","ZIMMNPRO","","","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-003464","CCLFNPDX0008T","Soft Tissue","Liposarcoma","SOFT_TISSUE","LIPO","","","","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-000742","DM3","Fibroblast","Non-Cancerous","ZFIB","ZFIBLUN","","","","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-000850","HS698T","Fibroblast","Non-Cancerous","ZFIB","ZFIBCOL","","","","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-000033","NCIH1819","Lung","Non-Small Cell Lung Cancer","LUNG","NSCLC","LUAD","","","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-001142","NHAHTDD","CNS/Brain","Non-Cancerous","BRAIN","ZBRAIN","ZIMMEPCNS","","","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-000413","HS739T","Fibroblast","Non-Cancerous","ZFIB","ZFIBBRE","","","","","False","False","False","False","True","Undefined","Undefined","False"
"ACH-003268","CCLFRARE0022T","Soft Tissue","Leiomyosarcoma","SOFT_TISSUE","LMS","","","","","False","False","False","False","True","Undefined","Undefined","False"
