,PC1,PC2,PC3,PC4,PC5,PC6
TCGA-BT-A20O-01,-132.2915067257013,-18.220345227805904,-40.317109820164134,-19.641644545004908,2.544621552645683,-112.50438263360029
TCGA-LT-A5Z6-01,66.80916429130784,-21.45826245841017,-35.683640395714704,8.712675766989124,36.1652329921802,-12.746086718933759
TCGA-ZF-A9RC-01,9.16332351489097,-61.8482820198429,-16.952739550283454,-13.63688626843141,-18.048828586066687,77.01156948244207
TCGA-BT-A20N-01,25.450259684898754,55.66839672281329,-37.75146678968483,21.543042928903656,14.502633989365757,23.22416661333016
TCGA-DK-A3WX-01,-95.93772968424757,66.25943833759747,-3.8470102620428994,19.51704705965156,9.370387484873595,6.5917100403140205
TCGA-CU-A0YN-01,-71.96125661539294,66.49623538402645,8.270562588322651,41.40535582979338,32.16913303234704,17.33291325593464
TCGA-CF-A9FH-01,117.55588448147866,27.73494955048524,34.68421116449052,-8.957623394942976,-17.21554966087937,-40.35094586317551
TCGA-FD-A3SP-01,-121.86082349679997,-40.74994697939537,-12.705458497654178,8.740707263368352,2.7863891509738785,-18.865526203020696
TCGA-GU-AATP-01,-4.2026067885003515,-73.7894905087221,-10.685431961097594,-27.206763610879037,13.144917685266218,35.09841403151376
TCGA-FD-A5BT-01,-120.14878042032164,-57.95128033897693,42.21427332606937,-119.12293556097408,-12.906153778338872,18.537442570378794
TCGA-CF-A3MI-01,76.11930036052205,-1.9519523496567244,57.29758559753994,-26.89772217244272,-3.378235670136471,8.843991283064467
TCGA-LT-A8JT-01,97.0807475915079,0.3963919655999154,38.13709759149116,14.187213361863819,4.53879162852686,-38.93663875612711
TCGA-CF-A47T-01,98.30091010035235,22.892424677692656,30.162083793422592,-34.35499894642421,-44.260281337248735,33.70638305332838
