,PC1,PC2,PC3,PC4,PC5,PC6
TCGA-CV-6953-01,-91.99858983131982,-19.81975667330366,47.013381557645836,32.680684740538624,4.075477009333986,-10.664342838028592
TCGA-CN-6022-01,52.16273667359884,78.98679005723443,-23.398067896352906,-34.871051601602126,-2.92463696705862,-7.968301578755143
TCGA-CQ-6221-01,64.22100418140504,32.65076344836115,-74.43961285062547,-24.36946863176882,-109.86009637084601,-33.49950827355706
TCGA-HD-7753-01,-18.426694771207057,38.99215593502316,-0.435579328740589,-17.138474202055427,-47.12197932815748,-5.436055228566916
TCGA-H7-8502-01,-58.859681547105275,6.88912349331526,-18.223461202971052,-3.8465024025747914,-71.43856668776786,13.798674949826243
TCGA-CN-6020-01,-18.288419646580973,24.66908103651049,35.26837115839663,6.323191306893326,-13.00056909278325,-9.629477942022538
TCGA-P3-A5QA-01,7.4051947268773075,64.82448081301193,-66.39034006396777,-63.58448910594086,-48.18142347333874,17.99080500557542
TCGA-CQ-7072-01,78.1740777974766,38.18869479876743,-32.25547338081556,-80.10772305987958,-12.024450179987948,-3.429948474492941
TCGA-CN-6016-01,45.36812883181273,120.57564313656808,-38.71699059061064,-16.721392642981687,25.350604730108827,11.120837409729175
TCGA-CR-5248-01,54.91147398808206,-62.00978750368179,-7.914702025881646,93.15219733118734,-15.505989895474352,26.344902180401707
TCGA-D6-6823-01,-19.82848998041219,-20.154833598150965,18.87501656055663,-34.177692684171646,-2.241651981825281,16.462577462991938
TCGA-MT-A67F-01,-60.95085142296747,5.010081298800899,4.085074849048671,89.03499215350367,2.562048462866344,-34.3671344213747
TCGA-CN-4725-01,-57.1560963792295,61.12459202380101,17.262626361461447,-34.76097308014868,9.101625653819102,67.15373434464782
TCGA-CV-A463-01,-101.23665043760387,-21.936246745862267,27.384097230953415,20.322822239238434,-11.069436857839337,3.5147783046322756
TCGA-BA-4078-01,108.09250727622212,-20.650891342074267,2.620302422202917,-32.37164208136752,-37.87894165766459,-15.645652127524027
TCGA-CV-7245-01,-19.53709280582034,-13.621485940088986,40.00375503642336,-55.699537524613945,-8.975013748703415,-11.617742565813073
TCGA-QK-A8ZB-01,7.228805061848849,1.9313059872658824,50.47761132529813,-26.206776429759934,22.6996386963036,-55.35990456384416
TCGA-CN-5363-01,-14.959724137616837,62.64855326653776,-49.869240617487556,10.327358785176926,-63.697460738200306,38.05582308455758
TCGA-CV-A45P-01,-83.73645787300093,5.714314286243404,40.188323104365885,10.063387972951006,47.19039136823767,24.675620272660925
TCGA-CV-7568-01,3.110451653957222,67.12629163801174,3.384500345923313,-31.545130584282557,-32.702598705879865,29.1758796955956
